Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Diamond Townhouse,http://www.belturbetfishing.com,+353(0)499522123,-7.445081,54.100642,Cavan,Belturbet,Republic of Ireland
Swallows Return,http://www.selfcateringcavan.ie,+353(0)494331444,-7.410275,54.005058,Cavan,Cavan Town,Republic of Ireland
Cliff View,http://www.doolinselfcatering.com,+353(0)657074209,-9.38837565295216,53.0137257918605,Clare,Doolin,Republic of Ireland
Country Cottages,http://rayscottages.clareireland.net/,+353(0)657077071,-9.124042,53.128182,Clare,Ballyvaughan,Republic of Ireland
No 5 Greenfield Park,,+353(0)656839253,-9.333462,52.934747,Clare,Lahinch,Republic of Ireland
Riverbank Cottages,http://www.selfcateringscarriff.com,+353(0)61921354,-8.532997,52.908158,Clare,Scarriff,Republic of Ireland
Strasburgh Manor,http://www.strasburghmanor.com,+353(0)656839125,-9.049723,52.822419,Clare,Ennis,Republic of Ireland
Eden Lodge,http://www.edenlodge.clareireland.net,+353(0)656824285,-9.02299901670448,52.8100557607108,Clare,Ennis,Republic of Ireland
Mount Cashel Lodge,http://www.mtcashel.com,+353(0)61369142,-8.768017,52.765829,Clare,Sixmilebridge,Republic of Ireland
Ballyvaughan Cottages,http://www.ballyvaughan-cottages.com,+353(0)872428161,-9.14874566997525,53.1157056906643,Clare,Ballyvaughan,Republic of Ireland
Ballyportry Castle,http://www.ballyportry.ie,+353(0)16609038,-9.04275382830107,52.9578971282566,Clare,Ennis,Republic of Ireland
Droumkeal Cottage,http:// www.droumkealcottage.com,+353(0)2750558,-9.437133,51.736411,Cork,Bantry,Republic of Ireland
Castletownshend Cottages,http://www.castle-townshend.com,+353(0)2836100,-9.173985,51.529182,Cork,Castletownshend,Republic of Ireland
The Demesne,http://www.thedemesne.ie,+353(0)214667210,-8.061787,51.91116,Cork,Castlemartyr,Republic of Ireland
Pinewood Cottage,http://www.pinewoodcottage.com,+353(0)2761224,-9.693571,51.586537,Cork,Bantry,Republic of Ireland
Park South Cottage,http://www.park-south.com,+353(0)2225296,-8.5229656428528,52.2279771980471,Cork,Mallow,Republic of Ireland
Beara Holiday Homes,http://www.bearaholidayhomes.com,+353(0)2770219,-10.039142,51.627989,Cork,Allihies,Republic of Ireland
The Farm Cottages,http://www.thefarmcottages.com,+353(0)2226103,-8.46645224064067,52.1541268242718,Cork,Mallow,Republic of Ireland
Lahanaght House,http://www.lahanaghthouse.com,+353(0)2831293,-9.199659,51.651546,Cork,Skibbereen,Republic of Ireland
Rolf's Holiday Cottages,http://www.rolfscountryhouse.com,+353(0)2820289,-9.368592,51.479594,Cork,Baltimore,Republic of Ireland
Bere Island Holiday Home,http://www.bereislandholidayhomes.com/,+353(0)868845709,-9.829112,51.635369,Cork,Bere Island,Republic of Ireland
Ballinacurra House,http://www.ballinacurra.com,+353(0)214779040,-8.556499,51.712163,Cork,Kinsale,Republic of Ireland
25 Silver Strand,http://www.DiscoverIreland.ie,+353(0)214381791,-8.021015,51.831429,Cork,Ballycotton,Republic of Ireland
Tig Na Failte,http://www.dunmanuscottage.com,+353(0)214381634,-9.542522,51.60265,Cork,Durrus,Republic of Ireland
Number 4 Castle End,http://www.baltimoreyachtcharters.com,+353(0)2820160,-9.373144,51.483972,Cork,Baltimore,Republic of Ireland
Bruckless House Gate Lodge,http://www.bruckless.com,+353(0)749737071,-8.387161,54.636833,Donegal,Bruckless,Republic of Ireland
Laffertys Holiday Homes,,+353(0)749136247,-7.917132,55.171784,Donegal,Dunfanaghy,Republic of Ireland
Ardroe Cottage,http://www.donegalholiday.com,+353(0)872881222,-7.653676,55.194357,Donegal,Portsalon,Republic of Ireland
Donegal Estuary Holiday Homes,http://www.donegalestuaryholidayhomes.com,+353(0)749721773,-8.1413,54.646748,Donegal,Donegal Town,Republic of Ireland
The Whins Cottage,http://www.donegalholiday.com,+353(0)749122267,-7.711638,55.229653,Donegal,Fanad,Republic of Ireland
Glackin,http://www.hogansirishcottages.com/cottage/County-Donegal-Ramelton/Seafield-905824.html,+353(0)18336234,-7.633848,55.039632,Donegal,Ramelton,Republic of Ireland
80 Elmwood Downs,http://www.letterkennyaccommodation.info,+353(0)749126395,-7.696246,54.956652,Donegal,Letterkenny,Republic of Ireland
Macalla Cottage,http://www.macallacottagegweedore.com,+353(0)876651518,-8.260235,55.029051,Donegal,Gweedore,Republic of Ireland
Cornagill Cottage,,+353(0)749121802,-7.682124,54.968391,Donegal,Letterkenny,Republic of Ireland
The Barn,http://www.barncottageholidayhomes.com,+353(0)749137314,-7.844064,54.938773,Donegal,Letterkenny,Republic of Ireland
Big Jimmy's Cottage,http://www.creevyexperience.com,+353(0)719852896,-8.25267241501594,54.5260162140954,Donegal,Creevy,Republic of Ireland
The Old Courthouse,http://www.old-courthouse.com,+353(0)749151187,-7.891842,54.98945,Donegal,Churchill,Republic of Ireland
Frewin Cottage,http://www.frewinhouse.com,353749151246,-7.647004,55.03199,Donegal,Ramelton,Republic of Ireland
Pine View,http://www.pineviewdonegal.com,+353(0)749722354,-8.16852267710601,54.6659054402695,Donegal,Donegal Town,Republic of Ireland
Bunbeg Holiday Homes,http://www.bunbegholidayhomes.com,+353(0)749531401,-8.29926844561191,55.0558592569307,Donegal,Bunbeg,Republic of Ireland
Sam's Cottage,http://www.rathmullanholidayhomes.com,+353(0)749158224,-7.561297,55.103399,Donegal,Rathmullan,Republic of Ireland
Arasain Bhalor,http://www.arasainbhalor.com,+353(0)749162787,-8.103158,55.136451,Donegal,Falcarragh,Republic of Ireland
Cavangarden Court Self Catering,http://www.cavangardencourt.com,+353(0)719851365,-8.148678,54.526668,Donegal,Ballyshannon,Republic of Ireland
Tuleen,,+353(0)18220455,-7.632094,55.039433,Donegal,Ramelton,Republic of Ireland
Dromore House,,353749734038,-8.153358,54.571411,Donegal,Donegal Town,Republic of Ireland
Seabreeze & Kinnegar Cottages,http://www.rathmullanholidayhomes.com,+353(0)749158224,-7.555494,55.091508,Donegal,Rathmullan,Republic of Ireland
Millstone Cottages,http://www.millstonecottages.com,353749153726,-7.667255,55.107676,Donegal,Milford,Republic of Ireland
Carpenters Self Catering,,353749376457,-7.389161,55.280422,Donegal,Ballyliffin,Republic of Ireland
Kitty's Cottage & The Moor Cottage,http://www.creevyexperience.com,+353(0)719852896,-8.24682912562559,54.5308207674495,Donegal,Creevy,Republic of Ireland
Seaview Self Catering,http://www.holidayapartments.ie,+353(0)862603861,-6.210008,53.331123,Dublin,Sandymount,Republic of Ireland
Rathmines (Dublin 6),http://www.dublinselfcatering.com,+353(0)14515021,-6.271658,53.324146,Dublin,Dublin City,Republic of Ireland
Harap Farm,http://www.dublinselfcatering.ie,+353(0)18401285,-6.226528,53.491145,Dublin,Swords,Republic of Ireland
9 Baggot Rath House (No. 8 & No. 9),http://www.yourhomefromhome.com/property/baggot-rath-house-apartments-2-bed,+353(0)16781100,-6.223849,53.3342,Dublin,Ballsbridge,Republic of Ireland
1st Floor Apartment,,+353(0)12841237,-6.106685,53.278714,Dublin,Dalkey,Republic of Ireland
Marygrove Court,,+353(0)949252381,-9.074041,53.261606,Galway,Salthill,Republic of Ireland
The White Cottage,,+353(0)14946082,-9.26175993275501,53.4202117155553,Galway,Oughterard,Republic of Ireland
Cloch na Scith Thatched Cottage,http://www.thatchcottage.com/,+353(0)91553364,-9.273024,53.246268,Galway,Spiddal,Republic of Ireland
Heron's Rest,http://ballycurrinselfcatering.wordpress.com/,+353(0)9335450,-9.203515,53.482397,Galway,Headford,Republic of Ireland
Crumlin Park House,,+353(0)9343520,-8.778844,53.399276,Galway,Athenry,Republic of Ireland
Apartment Number 2 Kingshill,,+353(0)12956246,-9.07423,53.262018,Galway,Salthill,Republic of Ireland
Grattan House Holiday Apartments,http://www.stayingalway.com,+353(0)91525951,-9.0711352530626,53.2633404748276,Galway,Salthill,Republic of Ireland
Park Lodge,http://www.parklodgehotel.ie,+353(0)91553159,-9.264204,53.247647,Galway,Spiddal,Republic of Ireland
No 9 Marygrove Holiday Homes,,+353(0)91521487,-9.073572,53.261458,Galway,Salthill,Republic of Ireland
Lisdonagh Self Catering,http://www.lisdonagh.com,+353(0)9331163,-9.054502,53.495889,Galway,Headford,Republic of Ireland
Lighthouse Lodge,http://www.lighthouse-lodge.net,+353(0)9335805,-9.212075,53.491257,Galway,Headford,Republic of Ireland
Cuinne,http://cuinnecottage@gmail.com,+353(0)872856105,-9.13171923815434,53.4962012915068,Galway,Headford,Republic of Ireland
Arus Grattan,http://www.arusgrattan.com,+353(0)91525951,-9.07100245269271,53.2633949127113,Galway,Salthill,Republic of Ireland
Arbutus Lodge Apartments,http://www.arbutuslodge.ie,+353(0)646634914,-9.560084,52.076805,Kerry,Killarney,Republic of Ireland
Kerry Cottages,http://www.kerrycottages.com,+353(0)12806336,-10.0000592885393,52.2441438863054,Kerry,Castlegregory,Republic of Ireland
Dromatouk Cottage,,+353(0)646641608,-9.542951,51.886501,Kerry,Kenmare,Republic of Ireland
The Alder,http://www.theinvicta.com/self-catering-cottage-gap-dunloe-killarney.html,+353(0)646644207,-9.606088,52.052378,Kerry,Killarney,Republic of Ireland
Dan's Cottage,http://www.danscottage.com,+353(0)646641283,-9.59591887846943,51.882793514901,Kerry,Kenmare,Republic of Ireland
Garveys Cottage,http://www.garveysholidaycottage.com,+353(0)669159914,-10.395762,52.112061,Kerry,Ventry,Republic of Ireland
Sea View Valentia Island Cottage,http://www.valentiaislandcottages.com,+353(0)669476224,-10.3543953894659,51.9125300842283,Kerry,Valentia Island,Republic of Ireland
Lodgewood Cottage,http://www.visit-kenmare.com,+353(0)646641248,-9.588066,51.880231,Kerry,Kenmare,Republic of Ireland
2 Dromhall Heights,http://www.dromhall-heights.com,+353(0)646632662,-9.50148181896111,52.0537548122115,Kerry,Killarney,Republic of Ireland
Redwood Apartments,http://www.redwoodireland.com,+353(0)646634754,-9.51719,52.097731,Kerry,Killarney,Republic of Ireland
Fenton House,http://www.facebook.com/fentonhouse,+353(0)18206795,-10.108858,51.754432,Kerry,Caherdaniel,Republic of Ireland
Portmagee Seaside Cottages,http://www.portmageeseasidecottages.com,+353(0)669477151,-10.3312516153029,51.8893334928485,Kerry,Portmagee,Republic of Ireland
Atlantic Waves Cottage,http://www.atlanticwavesholidaycottage.com,+353(0)876166046,-10.091957,52.240665,Kerry,Castlegregory,Republic of Ireland
Brambles Farm Cottage,http://www.bramblesfarmkillarney.com,+353(0)669764228,-9.53834959177752,52.1683415708456,Kerry,Killarney,Republic of Ireland
Ivy House,http://www.selfcateringvalentiaisland.com,+353(0)669476141,-10.288855,51.920992,Kerry,Valentia Island,Republic of Ireland
Glenview Cottage,http://www.glenviewcottage.com,353669764359,-9.541379,52.127068,Kerry,Killarney,Republic of Ireland
Scorid Cottage,http://www.scoridcottage.net,+353(0)877845764,-10.2553884059359,52.1448690240277,Kerry,Cloghane,Republic of Ireland
Westland Holiday Homes,,+353(0)876370737,-9.77046685240558,51.8033069292201,Kerry,Kenmare,Republic of Ireland
Gleann Dearg,http://www.rent.ie/holiday-homes/Gleann-Dearg-Anascaul-Co-Kerry/23121/,353667129226,-9.985232,52.144275,Kerry,Inch,Republic of Ireland
Cathair Gheal,,+353(0)669159060,-10.3600887133902,52.1327575632565,Kerry,Ventry,Republic of Ireland
Dromville House,,+353(0)2228764,-9.512765,52.113295,Kerry,Killarney,Republic of Ireland
Ashwood House,,+353(0)2228764,-9.51405927780149,52.1133313543886,Kerry,Killarney,Republic of Ireland
Teach Dairbhre,http://homepage.eircom.net/~islander/,+353(0)667127921,-10.3543953894659,51.9125300842283,Kerry,Valentia Island,Republic of Ireland
Courtyard Cottages,http://www.countykerryholidays.com,353667124494,-9.73188,52.246466,Kerry,Tralee,Republic of Ireland
Drumville,http://www.drumville.com,+353(0)669767337,-9.76024299002193,52.1756098481707,Kerry,Castlemaine,Republic of Ireland
Beech Lodge,http://www.ballindrumfarm.com,+353(0)598626294,-6.88479523642354,53.0096215199096,Kildare,Athy,Republic of Ireland
Ashwell Cottage,http://www.ashwellcottage.com,+353(0)45879167,-6.61222207018244,53.2321522616272,Kildare,Naas,Republic of Ireland
Killure Lodge,http://www.killure.ie,+353(0)599775567,-7.017051,52.651541,Kilkenny,Goresbridge,Republic of Ireland
Mount Brandon,http://mountbrandoncottages.com/,+353(0)599724789,-6.94745810052495,52.5378004794749,Kilkenny,Graiguenamanagh,Republic of Ireland
The Coach Yard,http://www.blanchville.ie,+353(0)567727197,-7.13253541887193,52.6280723472478,Kilkenny,Kilkenny City,Republic of Ireland
Ballykeeffe Farmhouse,http://www.ballykeeffefarmhouse.com,+353(0)567769265,-7.380808,52.608284,Kilkenny,Kilmanagh,Republic of Ireland
Carbine Bridge House,http://www.ireland-kilkenny.com,+353(0)529153489,-7.453269,52.544599,Kilkenny,Callan,Republic of Ireland
Hillview Farm,http://www.hillviewselfcatering.com,+353(0)578646530,-7.21830167850987,53.0920608852788,Laois,Portlaoise,Republic of Ireland
The Old Rectory,http://www.oldrectoryemo.com,+353(0)578646538,-7.21787432565463,53.0898799721421,Laois,Emo,Republic of Ireland
The Spires,http://www.thespires.com,+353(0)578641847,-7.13368660314938,53.0204298813353,Laois,Stradbally,Republic of Ireland
Brielle House,http://www.briellehouse.ie,+353(0)578644329,-7.324429,53.112562,Laois,Mountmellick,Republic of Ireland
Parkview Cottage,,353719636064,-7.723767,53.961689,Leitrim,Aughavas,Republic of Ireland
Drumkeeran Holiday Homes,http://www.drumkeeranholidayhomes.ie,+353(0)719641040,-8.14934467965475,54.1734915044094,Leitrim,Drumkeeran,Republic of Ireland
Springfield Castle,http://www.springfieldcastle.com,+353(0)6383162,-8.955724,52.351824,Limerick,Drumcollogher,Republic of Ireland
Earl House,http://www.adareselfcatering.ie,+353(0)61395320,-8.750005,52.576484,Limerick,Adare,Republic of Ireland
Fanningstown Castle,http://www.fanningstowncastle.com,+353(0)61395320,-8.739428,52.54748,Limerick,Adare,Republic of Ireland
Ballyteigue House,http://www.ballyteigue.com,+353(0)6390575,-8.71960728045655,52.4138750160212,Limerick,Bruree,Republic of Ireland
Longford Country House Self Catering,http://www.longfordcountryhouse.com,+353(0)433323320,-7.73903774089626,53.7777127763632,Longford,Longford Town,Republic of Ireland
Nancys Cottage,http://www.nancyscottage-ireland.com,+353(0)12851829,-6.26419104233911,53.8144919483241,Louth,Clogherhead,Republic of Ireland
Beachcombers Cottage,http://www.carlingford.ie/index.php/beachcomber-cottage,+353(0)868354600,-6.16631734589384,53.9775586022708,Louth,Carlingford,Republic of Ireland
Suan na Mara,http://www.suannamaraholidaycottage.com,+353(0)872335041,-9.17964041233063,54.199031758542,Mayo,Killala,Republic of Ireland
Kelly Cottage,http://www.mulrannyselfcatering.com/welcome.html,+353(0)9836180,-9.678342,53.905318,Mayo,Mulranny,Republic of Ireland
Rockview House,http://www.rockviewhouse.com,+353(0)949254682,-8.70385150263825,53.9488454903653,Mayo,Charlestown,Republic of Ireland
Green Acres,http://www.selfcatering-mayo.com,+353(0)949365375,-9.065298,53.790923,Mayo,Claremorris,Republic of Ireland
Bunlough Strand Bungalow,http://www.bunloughstrandbungalow.com,+353(0)949025578,-9.8988548424063,53.7053835673027,Mayo,Louisburgh,Republic of Ireland
The Harbour Mill,http://www.theharbourmill.com,+353(0)9824100,-9.548154,53.799877,Mayo,Westport,Republic of Ireland
Achill Cottages,http://www.achillcottages.com,+353(0)9845200,-9.94584667803132,53.9316491601523,Mayo,Achill Island -Acaill,Republic of Ireland
Sweeney Self Catering,,+353(0)949251515,-8.957419,53.946737,Mayo,Swinford,Republic of Ireland
Acorn Cottage and Clew Bay Cottage,http://www.holidaylettings.co.uk/holidays/bookable-online/?mkwid=s5zttB8ri_dc&pcrid=58458765971&kwor,+353(0)14562273,-9.778022,53.906622,Mayo,Mulranny,Republic of Ireland
Island Winds,http://www.islandwindselfcatering.ie,+353(0)9632073,-9.20502243839575,54.2064963771637,Mayo,Killala,Republic of Ireland
Horse House One & The Potting Shed,http://www.enniscoe.com,+353(0)9631112,-9.31268435967226,54.0774768662258,Mayo,Crossmolina,Republic of Ireland
12 Mulranny Holiday Village,,+353(0)949023877,-9.781678,53.907326,Mayo,Mulranny,Republic of Ireland
Achill Stone Cottage,http://www.ihacom.co.uk/Holiday-rental-Dugort/2-Slievemore-Holiday-Village_61928_1.htm,+353(0)12803040,-10.036232,54.000684,Mayo,Achill Island -Acaill,Republic of Ireland
Curran,http://www.curransbandb.com/,+353(0)498541390,-7.163568,53.766702,Meath,Oldcastle,Republic of Ireland
McKeevers Mill Holiday Homes,http://www.selfcateringmeath.com,+353(0)469052121,-6.688523,53.812017,Meath,Nobber,Republic of Ireland
Gaulstown House,http://www.dunshaughlinselfcatering.com,+353(0)18259147,-6.52089090080267,53.5289320824987,Meath,Dunshaughlin,Republic of Ireland
The Cottages Ireland,http://www.cottages-ireland.com,+353(0)419828104,-6.24189,53.690593,Meath,Bettystown,Republic of Ireland
Slane Farm Cottages,http://www.slanefarmhostel.ie,+353(0)419884985,-6.572722,53.715808,Meath,Slane,Republic of Ireland
Lisanisk House,,+353(0)872382917,-6.706046,53.974536,Monaghan,Carrickmacross,Republic of Ireland
An Carraig,http://www.monaghanselfcatering.ie,+353(0)4789586,-6.967448,54.245175,Monaghan,Monaghan Town,Republic of Ireland
Dillons Cottage,http://www.dillonscottage.com,+353(0)861690154,-7.003174,54.125124,Monaghan,Monaghan Town,Republic of Ireland
Riverhaven Log Cabins & Riversdale Log House,http://www.riverhavenselfcatering.ie,+353(0)719667012,-8.196414,54.003057,Roscommon,Boyle,Republic of Ireland
The Waters Edge,http://www.sligoholidayhomes.ie,+353(0)9649255,-8.756791,54.269674,Sligo,Templeboy,Republic of Ireland
Shramore Lodge,,+353(0)719167524,-8.492063,54.196929,Sligo,Collooney,Republic of Ireland
Beach House,,+353(0)91755636,-9.098678,54.210825,Sligo,Enniscrone,Republic of Ireland
2 Cluainín na mBó,,+353(0)9678606,-9.092478,54.225483,Sligo,Enniscrone,Republic of Ireland
Orchard Cottage,http://www.letsgoselfcatering.com,+353(0)719169545,-8.495963,54.232942,Sligo,Sligo Town,Republic of Ireland
Bansha Castle,http://www.banshacastle.com,+353(0)6254187,-8.070331,52.449206,Tipperary,Bansha,Republic of Ireland
Killaghy Castle,,+353(0)529153112,-7.514416,52.517229,Tipperary,Thurles,Republic of Ireland
Cornode - Lakeside,http://www.escapetoloughderg.net,+353(0)6733376,-8.36967245501083,52.9040393800299,Tipperary,Portroe,Republic of Ireland
Lorrha Cottages,https://www.lorrhacottages.ie/,+353(0)909747029,-8.113406,53.088106,Tipperary,Nenagh,Republic of Ireland
Fuchsia Lane Farm,http://www.fuchsialanefarm.ie,+353(0)6722041,-8.17353853592283,53.0404083499771,Tipperary,Terryglass,Republic of Ireland
Seaspray & Radharc Na Farraige,http://www.coppercoastholidays.ie,+353(0)51292414,-7.377094,52.139352,Waterford,Kilmacthomas,Republic of Ireland
Salterbridge Gatelodge - The Irish Landmark Trust,http://www.irishlandmark.com/property/salterbridge-gatelodge/,+353(0)16704733,-7.86292024730391,52.1512077236746,Waterford,Cappoquin,Republic of Ireland
