Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Royal Villa Chinese Restaurant,http://royalvilla.ie,353867279638,-8.9306036,53.2675282,Galway,Galway City,Republic of Ireland,"Food and Drink,Restaurant"
Roycroft Cycles,http://www.westcorkcycles.ie/,3532821235,-9.266316,51.547883,Cork,Skibbereen,Republic of Ireland,"Cycling,Bike Rental"
RUA RED South Dublin Arts Centre,http://www.ruared.ie,+353(0)14515860,-6.2603097,53.3498053,Dublin,Tallaght,Republic of Ireland,"Craft,Shopping,Learning,Art Gallery,Cafe,Food and Drink"
Ruby Ellen's Tea Rooms,https://rubyellens.com,353429373385,-6.186721,54.041186,Louth,Carlingford,Republic of Ireland,"Food and Drink,Restaurant,Cafe,Vegetarian"
Rudolf Heltzel,https://rudolfheltzel.com/,353567721497,-7.2514548,52.6496528,Kilkenny,Kilkenny City,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
Rumley's Open Farm,https://rumleysfarm.ie/,353214885122,-8.53650049974624,51.8348376190976,Cork,Bishopstown,Republic of Ireland,"Walking,Zip Lining,Activity Operator,Visitor Farm,Cafe,Food and Drink,Food Shops,Shopping"
Run Amuck Childrens Indoor Centre,http://www.runamuck.ie,35351390551,-7.1342462,52.1671669,Waterford,Tramore,Republic of Ireland,"Activity Operator,Cafe,Food and Drink"
Rural Adventure Tours,http://www.ruraladventure.ie,353851632985,-7.152017,54.026111,Cavan,Cootehill,Republic of Ireland,"Covid Safety Charter,Kayaking,Activity Operator,Venue,Sports Venues,Day Tour,Tour"
Rural Irish Holidays,http://www.ruralirishholidays.com,353879898888,-8.35390623092144,52.939338871466,Clare,Mountshannon,Republic of Ireland,"Cycling,Kayaking,Activity Operator,Walking,Tour"
Rural Pub Tours,http://ruraltours.ie,+353(0)14958111,-6.26089277657161,53.343616040715,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Activity Operator,Tour"
RuralAdventue.ie,http://www.ruraladventure.ie,353495553817,-7.0800774811778,54.0729966725318,Cavan,Cootehill,Republic of Ireland,"Kayaking,Activity Operator,Walking"
Rush Beach,,,-6.08501780117394,53.5290104258786,Dublin,Rush,Republic of Ireland,Beach
Rush Golf Club,https://www.rushgolfclub.com,35318438177,-6.1041357,53.5136291,Dublin,Rush,Republic of Ireland,"Golf,Golf Course"
Rush Kitesurfing Galway,http://rushkitesurfing.com,353830032047,-9.126871,53.2512899,Galway,Oranmore,Republic of Ireland,"Kitesurfing,Windsurfing,Activity Operator"
Russborough House  and Parklands,https://www.russborough.ie,35345865239,-6.569867,53.14121,Wicklow,Blessington,Republic of Ireland,"Historic Houses and Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Tour"
DUPLICATE Russborough House 18th Century Walled Garden,https://www.russborough.ie/,35345865239,-6.569867,53.14121,Wicklow,Blessington,Republic of Ireland,"Covid Safety Charter,Gardening,Nature and Wildlife,Gardens,Garden"
Ryans Bar and Lounge,https://www.facebook.com/HelloRyans,35361378104,-8.4048783,52.710591,Tipperary,Newport,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Ryan's Bar and Restaurant,https://www.facebook.com/Ryansbarscarriff,35361921167,-8.532148,52.91065,Clare,Scarriff,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Ryeland House Cookery School,http://www.ryelandhousecookery.com,353567729073,-7.337443,52.581724,Kilkenny,Cuffesgrange,Republic of Ireland,"Learning,Cooking,Cookery"
Rynhart Fine Art Bronze Studio,http://www.rynhartbronze.com/shop,3532763826,-9.6185633,51.7433935,Cork,Glengarriff,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
S O'C Guiding Service,,+353(0)646631654,-9.5758911746099,52.075301672118,Kerry,Aghadoe,Republic of Ireland,"Activity Operator,Tour"
Saagar Indian Restaurant,http://www.saagarindianrestaurants.com,+353(0)14755012,-6.263579,53.336351,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Saba Restaurant at Clarendon Street,http://www.sabadublin.com,+353(0)16792000,-6.262036,53.341097,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
Saba Restaurant-Baggot Street,http://www.facebook.com/sabarestaurant,+353(0)15631999,-6.24374065230938,53.3335745015308,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
Sacre Coeur Restaurant,https://www.facebook.com/SacreCoeurRestaurant,353646645186,-9.9031298,51.838614,Kerry,Sneem,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
Sacred Sites - Uisneach Tours,http://sacredsites.ie,+353(0)866069201,-7.55606420335775,53.4837730475206,Westmeath,Ballymore,Republic of Ireland,"Climbing,Activity Operator,Walking,Cafe,Food and Drink,Tour"
Sage & Stone,http://www.sageandstone.com,353419814362,-6.393914,53.661853,Meath,Duleek,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Sailcork,http://www.sailcork.com,353214811237,-8.213299,51.86674,Cork,Cobh,Republic of Ireland,"Covid Safety Charter,Sailing,Activity Operator"
Sailing Ireland,http://www.sailingireland.ie,353861713800,-6.58058509849559,52.1748335604529,Wexford,Kilmore Quay,Republic of Ireland,"Cruising,Sailing,Activity Operator"
Sailor’s Bar & Restaurant,https://www.facebook.com/goexplorehostel,3539826307,-9.949858,53.803768,Mayo,Clare Island,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Saint Brendan's Cathedral Museum,http://www.loughreacathedral.ie/,35391841212,-8.5666467,53.1973918,Galway,Loughrea,Republic of Ireland,"Learning,Museums and Attraction"
Saint Brigid’s Shrine and Well Faughart,"http://www.megalithicireland.com/St%20Brigid's%20Shrine,%20Faughart.html",353429352111,-6.3973283,54.0529048,Louth,Dundalk,Republic of Ireland,"Photography,Learning,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Saint Brigids Well,,+353(0)449348650,-7.341489,53.525469,Westmeath,Mullingar,Republic of Ireland,Walking
Saint Colman's Cathedral,https://cobhcathedralparish.ie,353214813222,-8.2936865,51.8514618,Cork,Cobh,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Saint Cronan's 10th Century Church Tuamgraney,http://www.discoverloughderg.ie/tuamgraney-church,35361921351,-8.5393666,52.8966945,Clare,Tuamgraney,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Saint Marys Cathedral,https://www.stmaryscathedral.ie/,353567771253,-7.2570566,52.6523483,Kilkenny,Kilkenny City,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping"
Saint Mary's Cathedral,http://www.saintmaryscathedral.ie/,35361310293,-8.6235152,52.6682656,Limerick,Limerick City,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Saint Mary's Church,https://www.heritageireland.ie/en/south-east/stmaryschurchgowrancokilkenny,353567767726,-7.0648611,52.6289052,Kilkenny,Gowran,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Saint Marys Church Of Ireland,https://www.ireland.anglican.org/find-a-church/parish/15860/carlow-st-mary-carlow,353599132565,-6.9331429,52.8369397,Carlow,Carlow Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Saint Patrick’s Day in Dublin,http://www.facebook.com/saintpatricksdaydublin/,,-6.2608796,53.3444316,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Salamanca,http://www.salamanca.ie,+353(0)16774799,-6.261616,53.343483,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Sale E Pepe,https://www.facebook.com/home.php#!/saleepepe.malahide?fref=ts,+353(0)18454600,-6.153497,53.450914,Dublin,Malahide,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
Sally Long's Bar,https://www.facebook.com/sallylongsbar,35391565756,-9.053622,53.274072,Galway,Galway City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Salmon of Knowledge Experience,http://salmonofknowledgeexperience.com,+353(0)857179005,-6.6662116,53.6573375,Meath,Navan,Republic of Ireland,"Activity Operator,Tour"
Saltee Islands,http://www.salteeislands.info/,,-6.58881538553021,52.172499314461,Wexford,Kilmore Quay,Republic of Ireland,"Photography,Learning,Bird Watching,Nature and Wildlife,Walking,Island,Offshore Island"
Salterbridge House Gardens,http://www.salterbridgehouseandgarden.com/,3535854952,-7.8804767,52.1489749,Waterford,Cappoquin,Republic of Ireland,"Walking,Gardens,Garden"
Salthill  Beach ,https://www.blueflag.global/show-site?siteId=6683,35314002202,-9.07055547607422,53.2624045749964,Galway,Salthill,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Salthill Cabin,https://www.facebook.com/salthillcabin,353863945521,-8.2063893,54.6305867,Donegal,Mountcharles,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Salthill Garden,http://www.donegalgardens.com,353877988078,-8.21082,54.632219,Donegal,Mountcharles,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Salthill Promenade,,,-9.0785265,53.258237,Galway,Salthill,Republic of Ireland,Discovery Point
Salve Marine,https://www.facebook.com/Salve-Marine-111549065559583/,+353(0)214831145,-8.300954,51.804377,Cork,Crosshaven,Republic of Ireland,"Sailing,Activity Operator,Marina,Venue"
Salvi's Café,https://www.facebook.com/pages/category/Cafe/Salvis-Cafe-317478732362415,353863344703,-8.5224723,51.7061603,Cork,Kinsale,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Sam Maguire Passport Trail,http://www.visitdunmanway.com/sammaguirepassport.html,+353(0)872390849,-9.11407743690734,51.7216104483717,Cork,Dunmanway,Republic of Ireland,"Walking,Activity Operator,Tour"
Sam Maguire Visitor Experience,http://fanlobbus.ie/Sam-Maguire.htm,353872390849,-9.1103992,51.7221879,Cork,Dunmanway,Republic of Ireland,"Learning,Gaa,Museums and Attraction,Activity Operator"
Samphire Island,,,-9.8595306147581,52.2797083924763,Kerry,Fenit,Republic of Ireland,Discovery Point
Samuel Beckett Theatre,https://www.tcd.ie/beckett-theatre/,+353(0)18961000,-6.2545716,53.3437935,Dublin,Dublin City,Republic of Ireland,"Learning,Venue,Music,Food and Drink,Pubs and Bar,Cafe"
Sanctuary Café,https://www.burrennaturesanctuary.ie/cafe,35391637444,-8.9280234,53.1297107,Galway,Kinvara,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Sandemans NewEurope- Dublin,https://www.neweuropetours.eu/dublin-walking-tours/,"
",-6.26648520147455,53.345416788057,Dublin,Dublin City,Republic of Ireland,"Walking,Activity Operator,Tour"
Sandemans NewEurope Free Tour of Dublin,https://www.neweuropetours.eu/dublin-walking-tours/,,-6.26688753282679,53.3440140696437,Dublin,Dublin City,Republic of Ireland,"Walking,Activity Operator,Tour"
Sandfield Pitch & Putt,http://www.sandfieldpitchandputt.ie/,+353(0)749541344,-8.439642,54.800797,Donegal,Ardara,Republic of Ireland,"Pitch And Putt,General,Pitch and Putt"
Sands Seaweed Spa at Connemara Sands Hotel,https://www.connemarasands-hotel.com/spa.html,3539523030,-10.077767,53.438021,Galway,Ballyconneely,Republic of Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant"
Sandy Feet Farm,http:// sandyfeetfarm.ie,353861585337,-9.922906,52.2308225,Kerry,Camp,Republic of Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink,Activity Operator"
Sandy Lough,,+353(0)719620170,-8.1844663476042,54.3002726640904,Leitrim,Manorhamilton,Republic of Ireland,"Fishing,Angling"
Sandycove Beach,,,-6.11602999204763,53.2876076291161,Dublin,Dún Laoghaire,Republic of Ireland,Beach
Sandyford House Bar & Restaurant,http://www.sandyfordhouse.ie,+353(0)18824350,-6.22494535581973,53.2697654537051,Dublin,Sandyford,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Sano Pizza,https://sano.pizza,,-6.26781636266151,53.344284825471,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Sansana Spa at the Royal Marine Hotel,https://www.royalmarine.ie/spa.html,35312712563,-6.133668,53.292286,Dublin,Dún Laoghaire,Republic of Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food Shops,Shopping"
Saoire Mara,http://www.saoiremara.com,+353(0)879870266,-8.405185,55.034471,Donegal,Kincasslagh,Republic of Ireland,"Activity Operator,Tour,Boat"
Saoire Mara Charters,http://www.saoiremara.com,353879870266,-8.404497,55.035547,Donegal,Kincasslagh,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Saoirse,http://www.saoirsetoursdingle.com,+353(0)863772195,-10.2692550723326,52.1412568337814,Kerry,Dingle,Republic of Ireland,"Cycling,Walking,Activity Operator,Tour"
Saoírse ar an Uísce - Freedom on the Water,http://www.kildare.ie/freedomonthewater,+353(0)45529410,-7.064018,53.138734,Kildare,Monasterevan,Republic of Ireland,"Cruising,Activity Operator,Tour,Boat"
Sarah Walker Gallery,http://www.sarahwalkergallery.com,+353(0)868902338,-9.91232014239426,51.6500169952642,Cork,Castletownbere,Republic of Ireland,"Craft,Shopping,Art Gallery,Venue,Music"
Sarah Walker Gallery,https://sarahwalkergallery.com/,3532770387,-9.9122588,51.6499614,Cork,Castletownbere,Republic of Ireland,"Craft,Shopping,Art Gallery"
Sathya Sai Sanctuary For Nature,http://www.donkeys.ie,+353(0)861031932,-8.406741,54.067111,Sligo,Castlebaldwin,Republic of Ireland,"Visitor Farm,Activity Operator"
Satmya Ayurveda and Naturopathy,http://www.satmya.com,+353(0)61622751,-8.439961,52.80697,Clare,Killaloe,Republic of Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Learning,Activity Operator,Food Shops,Shopping"
Savour Restaurant,https://www.kilkennyormonde.com/savour-restaurant.html,353567723900,-7.2535009,52.6498368,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Restaurant"
Savoury Fare,http://www.savouryfare.ie,353906474099,-7.9349374,53.422344,Westmeath,Athlone,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Scattery Island,http://www.heritageireland.ie/en/shannon-region/scatteryislandcentre/,+353(0)656828366,-9.495037,52.634998,Clare,Scattery Island,Republic of Ireland,"Walking,Museums and Attraction,Island,Offshore Island,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Scattery Island Centre,http://www.heritageireland.ie/en/shannon-region/scatteryislandcentre,353656829100,-9.495031,52.635012,Clare,Kilrush,Republic of Ireland,"Learning,Museums and Attraction,Activity Operator,Tour"
Scattery Island Tours,http://scatteryislandtours.com,+353(0)852505512,-9.48720741680245,52.6362475897709,Clare,Kilrush,Republic of Ireland,"Covid Safety Charter,Activity Operator,Tour,Boat"
Scéal Eile Restaurant - Marguerite's Bakery,https://www.facebook.com/Sceal-Eile-127006777374000,353646635066,-9.509862,52.059543,Kerry,Killarney,Republic of Ireland,"Food and Drink,Restaurant"
Sceilg Mhichíl (Skellig Michael),,,-10.4086905925781,51.8365290790019,Kerry,The Skellig Islands -Na Scealga,Republic of Ireland,"Photography,Learning,Climbing,Activity Operator,Discovery Point"
Scenic Area Mahon Falls,,,-7.50868076486612,52.211101798009,Waterford,Lemybrien,Republic of Ireland,
Executive Helicopters,http://www.executive-helicopters.com,35391783300,-8.940506,53.301902,Galway,Galway City,Republic of Ireland,"Transport,Activity Operator,Coach,Road,Tour,Day Tour"
Scenic Lough Foyle Ferry,http://www.facebook.com/loughfoyleferry/,+353(0)749381901,-6.98472460746768,55.2028398393222,Donegal,Greencastle,Republic of Ireland,"Covid Safety Charter,Transport,Activity Operator,Coach,Road,Boat,Tour"
Scenic Passage East Ferry,http://www.passageferry.ie,+353(0)51382480,-6.97282523677063,52.240246703951,Waterford,Passage East,Republic of Ireland,"Transport,Coach,Road"
Scholars Gastro Lounge,https://www.scholarshotel.com/gastrolounge,353419835410,-6.348733,53.7180135,Louth,Drogheda,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Scholars Townhouse Hotel Restaurant,https://www.scholarshotel.com/dining,353419835410,-6.348733,53.7180135,Louth,Drogheda,Republic of Ireland,"Food and Drink,Restaurant"
Schoolhouse for Art,http://www.schoolhouseforart.com,35312869594,-6.1699289,53.192824,Wicklow,Enniskerry,Republic of Ireland,"Learning,Craft,Shopping,Activity Operator"
Schull & Fitbones,http://www.fitbones.ie,+353(0)862404709,-9.54820647623574,51.5263290210682,Cork,Schull,Republic of Ireland,Activity Operator
Schull Farmers Market,http://www.schullmarket.com/,3532837593,-9.5451408,51.525699,Cork,Schull,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Schull Harbour,,,-9.5447695,51.524833,Cork,Schull,Republic of Ireland,Embarkation Point
Schull Planetarium,https://www.schullplanetarium.com,3532828315,-9.5460823,51.5220155,Cork,Schull,Republic of Ireland,"Learning,Tour"
Schull Reservoir,http://homepage.eircom.net/~swrfb/,+353(0)2641222,-9.54794949645998,51.5269209766255,Cork,Schull,Republic of Ireland,"Fishing,Angling"
Science Gallery Dublin,https://dublin.sciencegallery.com,35318964091,-6.25550318144531,53.3438616560735,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Learning,Activity Operator,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Sciúird Archaeology Tours,http://www.ancientdingle.com,+353(0)669151606,-10.271099,52.139661,Kerry,Dingle,Republic of Ireland,"Activity Operator,Tour"
Scoozi Restaurant,https://www.scoozis.ie/,353214275077,-8.4701182,51.8985221,Cork,Cork City,Republic of Ireland,"Food and Drink,Restaurant"
Scott's Bar and Gulliver's Restaurant,https://www.newparkhotelkilkenny.com/gullivers-restaurant.html,353567760500,-7.2527571,52.6682839,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Restaurant"
Screaming Reels,http://screamingreels.ie,+353(0)864039682,-8.214557,54.497447,Donegal,Ballyshannon,Republic of Ireland,"Fishing,Angling"
Screebe Fishery,http://screebe.com/,+353(0)91574110,-9.55302,53.385044,Galway,Screeb,Republic of Ireland,"Fishing,Angling,Activity Operator"
